Title,Product URL,Price,Solder,Review,Review Number,Image URL,Crawl Time
"Nobody Puts Romcoms In The Corner: The best and only GRUMPY/SUNSHINE romcom you need to read in 2024! (The Kathryn Freeman Romcom Collection, Book 7)",https://www.amazon.com/Nobody-Puts-Romcoms-Corner-Collection-ebook/dp/B0B67CGBVM/ref=sr_1_30?keywords=Kindle+Store&qid=1706499539&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-30,$0.99,Kathryn Freeman,4.4 out of 5 stars,545,https://m.media-amazon.com/images/I/717o5NQGDgL._AC_UY218_.jpg,2024-01-28 22:39:03
"The Child On Platform One: Inspired by the heartbreaking true story of the Kindertransport, an emotional and gripping World War 2 historical novel",https://www.amazon.com/Child-Platform-One-Absolutely-heartbreaking-ebook/dp/B07WR9CTRF/ref=sr_1_31?keywords=Kindle+Store&qid=1706499539&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-31,$0.99,Gill  Thompson,4.5 out of 5 stars,"6,227",https://m.media-amazon.com/images/I/81KUtHFdz7L._AC_UY218_.jpg,2024-01-28 22:39:03
Someone You Know: the emotional and gripping SUNDAY TIMES Crime Book of the Month,https://www.amazon.com/Someone-You-Know-emotional-bestselling-ebook/dp/B0BSNJ2C55/ref=sr_1_32?keywords=Kindle+Store&qid=1706499539&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-32,$0.99,Erin Kinsley,4.1 out of 5 stars,871,https://m.media-amazon.com/images/I/81pw7stx3aL._AC_UY218_.jpg,2024-01-28 22:39:03
One Lost Soul: A chilling British detective crime thriller (The Hidden Norfolk Murder Mystery Series Book 1),https://www.amazon.com/One-Lost-Soul-chilling-detective-ebook/dp/B07YHSB8B1/ref=sr_1_33?keywords=Kindle+Store&qid=1706499539&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-33,$0.00,J M Dalgliesh,4.2 out of 5 stars,"28,394",https://m.media-amazon.com/images/I/81V-KiVSVdL._AC_UY218_.jpg,2024-01-28 22:39:03
"The Cornish Wedding Murder: An absolutely gripping and laugh-out-loud cozy mystery series filled with twists and turns for 2024 (A Nosey Parker Cozy Mystery, Book 1)",https://www.amazon.com/Murder-Menu-gripping-mystery-Mystery-ebook/dp/B08BHN4H1P/ref=sr_1_34?keywords=Kindle+Store&qid=1706499539&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-34,$0.99,Fiona Leitch,4.1 out of 5 stars,"5,081",https://m.media-amazon.com/images/I/81ZdxFPII+L._AC_UY218_.jpg,2024-01-28 22:39:03
Stay: An absolutely gripping suspense novel packed with mystery,https://www.amazon.com/Stay-absolutely-gripping-suspense-mystery-ebook/dp/B0BYN5VLDG/ref=sr_1_35?keywords=Kindle+Store&qid=1706499539&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-35,$0.99,Jane Bailey,4.0 out of 5 stars,591,https://m.media-amazon.com/images/I/81RaX0X0ewL._AC_UY218_.jpg,2024-01-28 22:39:03
The Girl with the Emerald Flag: A gripping Irish historical fiction dual timeline novel perfect for fans of Kate Morton,https://www.amazon.com/Girl-Emerald-Flag-absolutely-historical-ebook/dp/B0BGQV8VH7/ref=sr_1_36?keywords=Kindle+Store&qid=1706499539&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-36,$0.99,Kathleen McGurl,4.4 out of 5 stars,593,https://m.media-amazon.com/images/I/81i6SumDUAL._AC_UY218_.jpg,2024-01-28 22:39:03
The byte Series Volume Four (The Byte Series Boxed Set Book 4),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MDgyNzA1MTI2NDAzMDI4OjE3MDY0OTk1Mzk6c3BfYnRmOjMwMDA4MzYyNzAzMTEwMjo6MDo6&url=%2Fbyte-Four-Byte-Boxed-Book-ebook%2Fdp%2FB09JMQQMPX%2Fref%3Dsr_1_37_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499539%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-37-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,$9.99,Cat Connor,<missing product review>,<missing product review number>,https://m.media-amazon.com/images/I/714k1ayxaYL._AC_UY218_.jpg,2024-01-28 22:39:03
Quicker (an Ell Donsaii story #1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo0MDgyNzA1MTI2NDAzMDI4OjE3MDY0OTk1Mzk6c3BfYnRmOjMwMDEyNzk1MjAzNjcwMjo6MDo6&url=%2FQuicker-Ell-Donsaii-story-1-ebook%2Fdp%2FB005ORQO7W%2Fref%3Dsr_1_38_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499539%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-38-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,$0.00,Laurence Dahners,4.6 out of 5 stars,"3,072",https://m.media-amazon.com/images/I/81lUv4pQLHL._AC_UY218_.jpg,2024-01-28 22:39:03
When Heroes Flew,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTY5MzUyNDAzNzA4MDI4OjE3MDY0OTk1NDc6c3BfYXRmX25leHQ6MjAwMDI4MDkyOTI1NDk4OjowOjo&url=%2FWhen-Heroes-Flew-Buzz-Bernard-ebook%2Fdp%2FB0849QV396%2Fref%3Dsr_1_33_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499547%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-33-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,$0.00,Amazon.com Services LLC,4.6 out of 5 stars,"4,825",https://m.media-amazon.com/images/I/71SldS6XbTL._AC_UY218_.jpg,2024-01-28 22:39:12
"For Reasons Unknown: An absolutely gripping crime thriller that keeps you guessing until the last page (DCI Matilda Darke Thriller, Book 1)",https://www.amazon.com/Reasons-gripping-crime-guessing-Matilda-ebook/dp/B010L6L3NK/ref=sr_1_34?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-34,$0.99,Michael Wood,4.2 out of 5 stars,"4,962",https://m.media-amazon.com/images/I/81o1Ikf+DHL._AC_UY218_.jpg,2024-01-28 22:39:12
"How to Kill Men and Get Away With It: A deliciously dark, hilariously twisted debut psychological thriller, about friendship, love and murder",https://www.amazon.com/How-Kill-Men-Away-psychological-ebook/dp/B0B9J17MBB/ref=sr_1_35?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-35,$0.99,Katy Brent,3.9 out of 5 stars,"2,736",https://m.media-amazon.com/images/I/719xjVwZOZL._AC_UY218_.jpg,2024-01-28 22:39:12
The Chelsea Market Cookbook: 100 Recipes from New York's Premier Indoor Food Hall,https://www.amazon.com/Chelsea-Market-Cookbook-Recipes-Premier-ebook/dp/B00FFATBXC/ref=sr_1_36?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-36,$3.99,Michael Phillips,4.6 out of 5 stars,90,https://m.media-amazon.com/images/I/61n9dRABW8L._AC_UY218_.jpg,2024-01-28 22:39:12
"The Queen’s Lady: the Kindle bestseller perfect for fans of gripping historical drama (Queens of the Tower, Book 2)",https://www.amazon.com/Queens-Lady-Tower-Book-ebook/dp/B097LXFCWH/ref=sr_1_37?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-37,$0.99,Joanna Hickson,4.4 out of 5 stars,878,https://m.media-amazon.com/images/I/81fE3N5eGSL._AC_UY218_.jpg,2024-01-28 22:39:12
The House Beyond the Dunes,https://www.amazon.com/House-Beyond-Dunes-Mary-Burton-ebook/dp/B0BNQSZ1DV/ref=sr_1_38?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-38,$0.00,Mary Burton,4.3 out of 5 stars,"7,326",https://m.media-amazon.com/images/I/81aXaYtkcfL._AC_UY218_.jpg,2024-01-28 22:39:12
The Necklace,https://www.amazon.com/Necklace-Matt-Witten-ebook/dp/B08SR91BD4/ref=sr_1_39?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-39,$1.99,Matt Witten,4.4 out of 5 stars,335,https://m.media-amazon.com/images/I/91p4VxAVaML._AC_UY218_.jpg,2024-01-28 22:39:12
The Little Café in Copenhagen: Fall in love and escape the winter blues with this wonderfully heartwarming and feelgood novel,https://www.amazon.com/Little-Caf%C3%A9-Copenhagen-wonderfully-heartwarming-ebook/dp/B06XWD4MTP/ref=sr_1_40?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-40,$0.99,Julie Caplin,4.2 out of 5 stars,"4,495",https://m.media-amazon.com/images/I/81lDv7WNFHL._AC_UY218_.jpg,2024-01-28 22:39:12
The Far Traveler: Voyages of a Viking Woman,https://www.amazon.com/Far-Traveler-Voyages-Viking-Woman-ebook/dp/B00A8NARH0/ref=sr_1_41?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-41,$2.99,Nancy  Marie Brown,4.3 out of 5 stars,303,https://m.media-amazon.com/images/I/91k-fDmbTaL._AC_UY218_.jpg,2024-01-28 22:39:12
Flood Tide (Dirk Pitt Adventure Book 14),https://www.amazon.com/Flood-Tide-Clive-Cussler-ebook/dp/B074DTJB2Y/ref=sr_1_42?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-42,$0.99,Clive Cussler,4.5 out of 5 stars,"11,831",https://m.media-amazon.com/images/I/81njWEL+FzL._AC_UY218_.jpg,2024-01-28 22:39:12
Tangled Hearts,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTY5MzUyNDAzNzA4MDI4OjE3MDY0OTk1NDc6c3BfbXRmOjIwMDE2NjcxMzcyNjA5ODo6MDo6&url=%2FTangled-Hearts-M-S-Parker-ebook%2Fdp%2FB0C51MHSKQ%2Fref%3Dsr_1_43_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499547%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-43-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,M. S. Parker,4.4 out of 5 stars,798,https://m.media-amazon.com/images/I/81AzUo1z42L._AC_UY218_.jpg,2024-01-28 22:39:12
"Noah: A Small Town/ Fake Dating/ Romantic Comedy (The Cowboys of Calamity, Texas Book 1)",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTY5MzUyNDAzNzA4MDI4OjE3MDY0OTk1NDc6c3BfbXRmOjMwMDA2MjkxNzg1OTkwMjo6MDo6&url=%2FNoah-Dating-Romantic-Cowboys-Calamity-ebook%2Fdp%2FB0C4MVPW3Z%2Fref%3Dsr_1_44_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499547%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-44-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$2.49,Lori  Wilde,4.4 out of 5 stars,263,https://m.media-amazon.com/images/I/81fgyS4iucL._AC_UY218_.jpg,2024-01-28 22:39:12
"Mystery in Provence: The most unputdownable new cozy mystery series – perfect for fans of Miss Fisher! (Miss Ashford Investigates, Book 1)",https://www.amazon.com/Mystery-Provence-unputdownable-mystery-Investigates-ebook/dp/B09V216PVK/ref=sr_1_45?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-45,$0.99,Vivian Conroy,4.1 out of 5 stars,571,https://m.media-amazon.com/images/I/71Ula8Z7EUL._AC_UY218_.jpg,2024-01-28 22:39:12
Above the Bay of Angels: A Novel,https://www.amazon.com/Above-Bay-Angels-Rhys-Bowen-ebook/dp/B07T6KS3QH/ref=sr_1_46?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-46,$0.00,Rhys Bowen,4.4 out of 5 stars,"30,761",https://m.media-amazon.com/images/I/91dnzWxX42L._AC_UY218_.jpg,2024-01-28 22:39:12
"Perfect Remains: A gripping crime thriller that will leave you breathless (A DI Callanach Thriller, Book 1)",https://www.amazon.com/Perfect-Remains-gripping-breathless-Callanach-ebook/dp/B01D4WRF9O/ref=sr_1_47?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-47,$0.99,Helen Fields,4.3 out of 5 stars,"18,492",https://m.media-amazon.com/images/I/71N2oMpOHVL._AC_UY218_.jpg,2024-01-28 22:39:12
"A Secret Scottish Escape: The most heartwarming and feel good romance for 2024! (Scottish Escapes, Book 1)",https://www.amazon.com/Secret-Scottish-Escape-heartwarming-women-ebook/dp/B08T5WWNDR/ref=sr_1_48?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-48,$0.00,Julie Shackman,4.3 out of 5 stars,"10,713",https://m.media-amazon.com/images/I/813q8ODlWML._AC_UY218_.jpg,2024-01-28 22:39:12
A Curve in the Road,https://www.amazon.com/Curve-Road-Julianne-MacLean-ebook/dp/B079R8DY6F/ref=sr_1_49?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-49,$0.00,Julianne MacLean,4.2 out of 5 stars,"33,254",https://m.media-amazon.com/images/I/81t8XieViXL._AC_UY218_.jpg,2024-01-28 22:39:12
A Matter of Will,https://www.amazon.com/Matter-Will-Adam-Mitzner-ebook/dp/B07BK4W7L7/ref=sr_1_50?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-50,$0.00,Adam Mitzner,4.4 out of 5 stars,"1,703",https://m.media-amazon.com/images/I/81hWkXUHa4L._AC_UY218_.jpg,2024-01-28 22:39:12
"The Iron King (The Accursed Kings, Book 1)",https://www.amazon.com/Iron-King-Accursed-Kings-Book-ebook/dp/B00B0PFYKK/ref=sr_1_51?keywords=Kindle+Store&qid=1706499547&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-51,$0.99,Maurice Druon,4.2 out of 5 stars,"2,488",https://m.media-amazon.com/images/I/91ZLNJSYAjL._AC_UY218_.jpg,2024-01-28 22:39:12
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTY5MzUyNDAzNzA4MDI4OjE3MDY0OTk1NDc6c3BfYnRmOjIwMDA1NDM5NTc4NDQyMTo6MDo6&url=%2FCowboy-Seeking-Nanny-Classifieds-Book-ebook%2Fdp%2FB08DM2SLCT%2Fref%3Dsr_1_52_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499547%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-52-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:39:12
Discovery: Take A Journey on The Orphan Trains as Cindy Discovers the Life that Stole Her Grandmother’s Love. (The Orphan Train Saga Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3OTY5MzUyNDAzNzA4MDI4OjE3MDY0OTk1NDc6c3BfYnRmOjIwMDA1NDg5Mjg4MTI4MTo6MDo6&url=%2FDiscovery-Orphan-Train-Saga-Book-ebook%2Fdp%2FB07KK42KZ1%2Fref%3Dsr_1_53_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499547%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-53-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,$0.00,Sherry A. Burton,4.7 out of 5 stars,710,https://m.media-amazon.com/images/I/8193wldIApL._AC_UY218_.jpg,2024-01-28 22:39:12
The Silk Code: An utterly sweeping and heart-breaking WW2 historical fiction novel for 2023! (WW2 Secret Agent Series),https://www.amazon.com/Silk-Code-sweeping-heart-breaking-historical-ebook/dp/B0BY95RMCJ/ref=sr_1_49?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-49,$0.99,Deborah Swift,4.4 out of 5 stars,784,https://m.media-amazon.com/images/I/81NuY9pIfBL._AC_UY218_.jpg,2024-01-28 22:39:21
The Family Secret,https://www.amazon.com/Family-Secret-gripping-domestic-mind-blowing-ebook/dp/B0BS47BWK5/ref=sr_1_50?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-50,$3.49,Kiersten Modglin,4.2 out of 5 stars,"7,117",https://m.media-amazon.com/images/I/914661eRCnL._AC_UY218_.jpg,2024-01-28 22:39:21
Randomize (Forward collection),https://www.amazon.com/Randomize-Forward-collection-Andy-Weir-ebook/dp/B07VDJBKNJ/ref=sr_1_51?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-51,$0.00,Andy Weir,4.0 out of 5 stars,"7,648",https://m.media-amazon.com/images/I/81sYm4L0jZL._AC_UY218_.jpg,2024-01-28 22:39:21
Code Black: A Donovan Nash Thriller,https://www.amazon.com/Code-Black-Donovan-Nash-Thriller-ebook/dp/B0146B9FWW/ref=sr_1_52?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-52,$1.99,Philip Donlay,4.5 out of 5 stars,"2,387",https://m.media-amazon.com/images/I/81Iokja1q8L._AC_UY218_.jpg,2024-01-28 22:39:21
"The Soupmaker's Kitchen: How to Save Your Scraps, Prepare a Stock, and Craft the Perfect Pot of Soup",https://www.amazon.com/Soupmakers-Kitchen-Aliza-Green-ebook/dp/B00DG7VPEY/ref=sr_1_53?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-53,$3.99,Aliza Green,4.4 out of 5 stars,24,https://m.media-amazon.com/images/I/81tSu+lv4LL._AC_UY218_.jpg,2024-01-28 22:39:21
Doomed Legacy (The Rick Cahill Series Book 9),https://www.amazon.com/Doomed-Legacy-Rick-Cahill-Book-ebook/dp/B09Y74RH6M/ref=sr_1_54?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-54,$1.99,Matt Coyle,4.3 out of 5 stars,147,https://m.media-amazon.com/images/I/81B6VLId8DL._AC_UY218_.jpg,2024-01-28 22:39:21
The Wickwire Watch (The Riverfall Chronicles Book 1),https://www.amazon.com/Wickwire-Watch-Riverfall-Chronicles-Book-ebook/dp/B0BDTQHSLT/ref=sr_1_55?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-55,$2.49,Jacquelyn Hagen,4.4 out of 5 stars,69,https://m.media-amazon.com/images/I/81iJ+tExqML._AC_UY218_.jpg,2024-01-28 22:39:21
The Venice Sketchbook: A Novel,https://www.amazon.com/Venice-Sketchbook-Novel-Rhys-Bowen-ebook/dp/B08CV9SPDQ/ref=sr_1_56?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-56,$0.00,Rhys Bowen,4.5 out of 5 stars,"60,124",https://m.media-amazon.com/images/I/91m6wpQt1LL._AC_UY218_.jpg,2024-01-28 22:39:21
The Pram (Creature Feature collection),https://www.amazon.com/Pram-Creature-Feature-collection-ebook/dp/B0CF3DLKLV/ref=sr_1_57?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-57,$0.00,Joe Hill,4.1 out of 5 stars,"4,672",https://m.media-amazon.com/images/I/81owQLCh+4L._AC_UY218_.jpg,2024-01-28 22:39:21
The Last Madam: A Life in the New Orleans Underworld,https://www.amazon.com/Last-Madam-Life-Orleans-Underworld-ebook/dp/B00KQZY3F2/ref=sr_1_58?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-58,$0.00,Chris Wiltz,4.0 out of 5 stars,"2,666",https://m.media-amazon.com/images/I/916FOPlbUIL._AC_UY218_.jpg,2024-01-28 22:39:21
Tangled Hearts,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMTE0MjU4NTIxMzM3MDI4OjE3MDY0OTk1NTc6c3BfbXRmOjIwMDE2NjcxMzcyNjA5ODo6MDo6&url=%2FTangled-Hearts-M-S-Parker-ebook%2Fdp%2FB0C51MHSKQ%2Fref%3Dsr_1_59_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499557%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-59-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,M. S. Parker,4.4 out of 5 stars,798,https://m.media-amazon.com/images/I/81AzUo1z42L._AC_UY218_.jpg,2024-01-28 22:39:21
Cowboy Seeking Nanny (Cowboys of Moss Creek Book 1),https://www.amazon.com/sspa/click?ie=UTF8&spc=MToyMTE0MjU4NTIxMzM3MDI4OjE3MDY0OTk1NTc6c3BfbXRmOjIwMDA1NDM5NTc4NDQyMTo6MDo6&url=%2FCowboy-Seeking-Nanny-Classifieds-Book-ebook%2Fdp%2FB08DM2SLCT%2Fref%3Dsr_1_60_sspa%3Fkeywords%3DKindle%2BStore%26qid%3D1706499557%26refinements%3Dp_n_deal_type%253A23566064011%26rnid%3D1248985011%26s%3Ddigital-text%26sr%3D1-60-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,$0.00,Janice Whiteaker,4.5 out of 5 stars,"6,169",https://m.media-amazon.com/images/I/71UPQuR1BgL._AC_UY218_.jpg,2024-01-28 22:39:21
"Salt, Lemons, Vinegar, and Baking Soda: A Reduce/Reuse/Recycle Handbook",https://www.amazon.com/Salt-Lemons-Vinegar-Baking-Soda-ebook/dp/B0751HKSL2/ref=sr_1_61?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-61,$2.99,Shea Zukowski,4.7 out of 5 stars,118,https://m.media-amazon.com/images/I/71ArbBCZ00L._AC_UY218_.jpg,2024-01-28 22:39:21
Morocco: A Culinary Journey with Recipes from the Spice-Scented Markets of Marrakech to the Date-Filled Oasis of Zagora,https://www.amazon.com/Morocco-Culinary-Spice-Scented-Marrakech-Date-Filled-ebook/dp/B0083V4C66/ref=sr_1_62?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-62,$2.99,Jeff Koehler,4.6 out of 5 stars,99,https://m.media-amazon.com/images/I/81tgrJq-B1L._AC_UY218_.jpg,2024-01-28 22:39:21
"The Navy Justice Collection: Treason, Hostage, Defiance (The Navy Justice Series)",https://www.amazon.com/Navy-Justice-Collection-Treason-Defiance-ebook/dp/B00KFMG6VA/ref=sr_1_63?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-63,$2.99,Don Brown,4.4 out of 5 stars,66,https://m.media-amazon.com/images/I/81vPfF6vZcL._AC_UY218_.jpg,2024-01-28 22:39:21
Mystic Wind (A Jack Marino Legal Thriller Book 1),https://www.amazon.com/Mystic-Wind-Marino-Legal-Thriller-ebook/dp/B09NB73CS4/ref=sr_1_64?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-64,$1.99,James Barretto,4.5 out of 5 stars,253,https://m.media-amazon.com/images/I/91uaxwKBlIL._AC_UY218_.jpg,2024-01-28 22:39:21
God in the Dock,https://www.amazon.com/God-Dock-C-S-Lewis-ebook/dp/B00HU5NG6S/ref=sr_1_65?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-65,$2.99,C. S. Lewis,4.7 out of 5 stars,559,https://m.media-amazon.com/images/I/91HDpXWRCPL._AC_UY218_.jpg,2024-01-28 22:39:21
Liar! (A Lost and Found Novel Book 3),https://www.amazon.com/Liar-Lost-Found-Novel-Book-ebook/dp/B0BNCLTC7Q/ref=sr_1_66?keywords=Kindle+Store&qid=1706499557&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-66,$2.99,Fern Michaels,4.4 out of 5 stars,"1,786",https://m.media-amazon.com/images/I/71d+CtAu90L._AC_UY218_.jpg,2024-01-28 22:39:21
Beneath a Starless Sky: A gripping and utterly heartbreaking WW2 historical fiction novel,https://www.amazon.com/Beneath-Starless-Sky-heartbreaking-historical-ebook/dp/B08LQ6ZYQ8/ref=sr_1_65?keywords=Kindle+Store&qid=1706499566&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-65,$0.99,Tessa Harris,4.5 out of 5 stars,"1,841",https://m.media-amazon.com/images/I/81x+BdhPn0L._AC_UY218_.jpg,2024-01-28 22:39:31
All These Beautiful Strangers: A Novel,https://www.amazon.com/All-These-Beautiful-Strangers-Novel-ebook/dp/B073B45M3L/ref=sr_1_66?keywords=Kindle+Store&qid=1706499566&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-66,$1.99,Elizabeth Klehfoth,4.2 out of 5 stars,"1,235",https://m.media-amazon.com/images/I/81CgPHAY2fL._AC_UY218_.jpg,2024-01-28 22:39:31
"A Fatal Obsession: The first book in a gripping 1960s-set crime series, perfect for cozy mystery fans (Ryder and Loveday, Book 1)",https://www.amazon.com/Fatal-Obsession-gripping-mystery-perfect-ebook/dp/B079165TN8/ref=sr_1_67?keywords=Kindle+Store&qid=1706499566&refinements=p_n_deal_type%3A23566064011&rnid=1248985011&s=digital-text&sr=1-67,$0.99,Faith Martin,4.4 out of 5 stars,"12,754",https://m.media-amazon.com/images/I/814LsN+1TwL._AC_UY218_.jpg,2024-01-28 22:39:31
